macaulay_photo_catalog_id,macaulay_url,order,family,ebird_species_group,sci_name,common_name,species_category,ebird_species_code,ebird_taxon_order,ebird_checklist_id,species_range,extinct,extinct_year,sex_bird_photo,age_bird_photo,macaulay_photographer_userId,photo_latitude,photo_longitude,macaulay_rating_count_may2021,macaulay_photo_user_rating_may21,photo_width_px,photo_height_px,source,plumageparts_split,plumageparts_mask_filename,plumageparts_segmentation_width_px,plumageparts_segmentation_height_px
206005471,https://macaulaylibrary.org/asset/206005471,Passeriformes,Ploceidae (Weavers and Allies),Weavers and Allies,Euplectes aureus,Golden-backed Bishop,species,gobbis1,29764,S65190241,Scrub of coastal Angola; Sï¿½o Tomï¿½,,,Unknown,Unknown,USER800441,0.3501,6.541,5.0,4.0,1000.0,700.0,ebird,train,Euplectes_aureus_Unknown_206005471.png,1000,700
206005521,https://macaulaylibrary.org/asset/206005521,Passeriformes,Ploceidae (Weavers and Allies),Weavers and Allies,Ploceus sanctithomae,Sao Tome Weaver,species,satwea1,29702,S65190242,Highlands of Sï¿½o Tomï¿½ (Gulf of Guinea),,,Unknown,Unknown,USER800441,0.1401,6.6465,4.0,4.0,1000.0,700.0,ebird,test,Ploceus_sanctithomae_Unknown_206005521.png,1000,700
206005631,https://macaulaylibrary.org/asset/206005631,Passeriformes,Ploceidae (Weavers and Allies),Weavers and Allies,Ploceus grandis,Giant Weaver,species,giawea1,29662,S65190243,Sï¿½o Tomï¿½ (Gulf of Guinea),,,Unknown,Unknown,USER800441,0.24,6.5908,5.0,4.2,1000.0,700.0,ebird,train,Ploceus_grandis_Unknown_206005631.png,1000,700
206006021,https://macaulaylibrary.org/asset/206006021,Cuculiformes,Cuculidae (Cuckoos),Cuckoos,Urodynamis taitensis,Long-tailed Koel,species,lotkoe1,3187,S65189345,New Zealand; winters to Polynesia and Bismarck Archipelago,,,Unknown,Unknown,USER800441,-38.6973,175.5663,10.0,3.9,1000.0,700.0,ebird,train,Urodynamis_taitensis_Unknown_206006021.png,1000,700
206007041,https://macaulaylibrary.org/asset/206007041,Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)","Parrotbills, Wrentit, and Allies",Suthora verreauxi,Golden Parrotbill,species,golpar2,24476,S65189187,,,,Unknown,Unknown,USER800441,24.1139,121.2247,5.0,4.8,1000.0,700.0,ebird,val,Suthora_verreauxi_Unknown_206007041.png,1000,700
206007081,https://macaulaylibrary.org/asset/206007081,Pelecaniformes,Threskiornithidae (Ibises and Spoonbills),"Herons, Ibis, and Allies",Bostrychia bocagei,Sao Tome Ibis,species,oliibi3,7312,S65190246,Sï¿½o Tomï¿½ I. (Gulf of Guinea),,,Unknown,Unknown,USER800441,0.24,6.5908,14.0,5.0,1000.0,700.0,ebird,train,Bostrychia_bocagei_Unknown_206007081.png,1000,700
206007131,https://macaulaylibrary.org/asset/206007131,Columbiformes,Columbidae (Pigeons and Doves),Pigeons and Doves,Treron sanctithomae,Sao Tome Green-Pigeon,species,stgpig1,2453,S65190247,Sï¿½o Tomï¿½ (extirpated on adjacent Ilha das Rï¿½las),,,Unknown,Unknown,USER800441,0.1988,6.7017,4.0,5.0,1000.0,700.0,ebird,train,Treron_sanctithomae_Unknown_206007131.png,1000,700
206007361,https://macaulaylibrary.org/asset/206007361,Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Sylviid Warblers,Sylvia dohrni,Dohrn's Thrush-Babbler,species,dohthb1,24258,S65190254,Prï¿½ncipe I. (Gulf of Guinea),,,Unknown,Unknown,USER800441,1.6981,7.4024,7.0,4.571428571,1000.0,700.0,ebird,train,Sylvia_dohrni_Unknown_206007361.png,1000,700
206008041,https://macaulaylibrary.org/asset/206008041,Passeriformes,Campephagidae (Cuckooshrikes),Cuckooshrikes,Coracina caledonica,South Melanesian Cuckooshrike,species,melcus1,17888,S65190719,,,,Unknown,Unknown,USER800441,-15.1952,167.1522,6.0,3.666666667,700.0,700.0,ebird,train,Coracina_caledonica_Unknown_206008041.png,700,700
206009001,https://macaulaylibrary.org/asset/206009001,Passeriformes,Ploceidae (Weavers and Allies),Weavers and Allies,Euplectes albonotatus,White-winged Widowbird,species,whwwid1,29773,S65190330,,,,Unknown,Unknown,USER800441,0.3783,6.7122,5.0,5.0,1000.0,700.0,ebird,val,Euplectes_albonotatus_Unknown_206009001.png,1000,700
206009041,https://macaulaylibrary.org/asset/206009041,Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)","White-eyes, Yuhinas, and Allies",Zosterops lugubris,Black-capped Speirops,species,blcspe1,24591,S65190329,Sï¿½o Tomï¿½ I. (Gulf of Guinea),,,Unknown,Unknown,USER800441,0.2765,6.6054,5.0,4.2,1000.0,700.0,ebird,train,Zosterops_lugubris_Unknown_206009041.png,1000,700
206009091,https://macaulaylibrary.org/asset/206009091,Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)","White-eyes, Yuhinas, and Allies",Zosterops feae,Sao Tome White-eye,species,satwhe2,24590,S65190332,Sï¿½o Tomï¿½ (Gulf of Guinea),,,Unknown,Unknown,USER800441,0.2496,6.632,5.0,5.0,1000.0,700.0,ebird,train,Zosterops_feae_Unknown_206009091.png,1000,700
206009121,https://macaulaylibrary.org/asset/206009121,Passeriformes,Ploceidae (Weavers and Allies),Weavers and Allies,Ploceus velatus,Southern Masked-Weaver,species,afmwea,29629,S65190333,,,,Unknown,Unknown,USER800441,0.381,6.7073,4.0,5.0,1000.0,700.0,ebird,val,Ploceus_velatus_Unknown_206009121.png,1000,700
206009481,https://macaulaylibrary.org/asset/206009481,Psittaciformes,Psittaculidae (Old World Parrots),"Parrots, Parakeets, and Allies",Vini australis,Blue-crowned Lorikeet,species,blclor2,11956,S65189222,"Samoa, Lau Arch., Tonga and adjacent islands in s-c Polynesia",,,,,USER800441,-13.9102,-171.8114,6.0,5.0,1000.0,700.0,ebird,val,Vini_australis_Unknown_206009481.png,1000,700
206009701,https://macaulaylibrary.org/asset/206009701,Coraciiformes,Alcedinidae (Kingfishers),Kingfishers,Todiramphus recurvirostris,Flat-billed Kingfisher,species,flbkin1,9572,S65190739,"W Samoa (Apolima, Upolu and Savai'i)",,,Unknown,Unknown,USER800441,-13.8656,-171.7662,5.0,4.0,1000.0,700.0,ebird,train,Todiramphus_recurvirostris_Unknown_206009701.png,1000,700
206010381,https://macaulaylibrary.org/asset/206010381,Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)","Grouse, Quail, and Allies",Bambusicola sonorivox,Taiwan Bamboo-Partridge,species,taibap1,1346,S65189192,Taiwan,,,,,USER800441,24.1681,120.7926,4.0,5.0,1000.0,700.0,ebird,val,Bambusicola_sonorivox_Unknown_206010381.png,1000,700
206010421,https://macaulaylibrary.org/asset/206010421,Passeriformes,Leiothrichidae (Laughingthrushes and Allies),Laughingthrushes and Allies,Heterophasia auricularis,White-eared Sibia,species,whesib1,25700,S65189168,Montane oak forests of Taiwan,,,Unknown,Unknown,USER800441,23.4683,120.5228,4.0,5.0,700.0,700.0,ebird,train,Heterophasia_auricularis_Unknown_206010421.png,700,700
206010881,https://macaulaylibrary.org/asset/206010881,Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticolas and Allies,Spiloptila clamans,Cricket Longtail,species,crilon1,22087,S65190397,"Mauritania and Senegal to Mali, central Sudan and n Ethiopia",,,,,USER800441,22.6609,-14.4965,7.0,5.0,1000.0,700.0,ebird,train,Spiloptila_clamans_Unknown_206010881.png,1000,700
206011911,https://macaulaylibrary.org/asset/206011911,Passeriformes,Dicruridae (Drongos),Drongos,Dicrurus andamanensis,Andaman Drongo,species,anddro1,19632,S65186642,,,,Unknown,Unknown,USER800441,11.5132,92.6778,4.0,4.0,525.0,700.0,ebird,train,Dicrurus_andamanensis_Unknown_206011911.png,525,700
206012021,https://macaulaylibrary.org/asset/206012021,Passeriformes,Pycnonotidae (Bulbuls),Bulbuls,Brachypodius fuscoflavescens,Andaman Bulbul,species,andbul1,23470,S65186642,Andaman Islands,,,Unknown,Unknown,USER800441,11.5132,92.6778,4.0,4.0,559.0,700.0,ebird,test,Brachypodius_fuscoflavescens_Unknown_206012021.png,559,700
206013351,https://macaulaylibrary.org/asset/206013351,Passeriformes,Rhipiduridae (Fantails),Fantails,Lamprolia klinesmithi,Natewa Silktail,species,silkta3,19318,S65190728,Fiji (mountains of Vanua Levu),,,Unknown,Unknown,USER800441,-16.599,179.7683,4.0,5.0,1000.0,700.0,ebird,train,Lamprolia_klinesmithi_Unknown_206013351.png,1000,700
206013461,https://macaulaylibrary.org/asset/206013461,Passeriformes,Rhipiduridae (Fantails),Fantails,Rhipidura personata,Kadavu Fantail,species,kanfan1,19487,S65190721,Kadavu (Fiji),,,Unknown,Unknown,USER800441,-19.0285,178.1973,4.0,5.0,1000.0,700.0,ebird,val,Rhipidura_personata_Unknown_206013461.png,1000,700
206013491,https://macaulaylibrary.org/asset/206013491,Columbiformes,Columbidae (Pigeons and Doves),Pigeons and Doves,Ptilinopus layardi,Velvet Dove,species,veldov1,2646,S65190721,Fiji (Kadavu and Ono),,,,,USER800441,-19.0285,178.1973,6.0,5.0,1000.0,700.0,ebird,train,Ptilinopus_layardi_Unknown_206013491.png,1000,700
206014701,https://macaulaylibrary.org/asset/206014701,Passeriformes,Muscicapidae (Old World Flycatchers),Old World Flycatchers,Cyornis glaucicomans,Chinese Blue Flycatcher,species,butfly2,27947,S65190413,breeds southern China (southern Shaanxi and western Hubei to Sichuan and Guizhou); winters southwestern Thailand and the Thai-Malay Peninsula,,,Unknown,Unknown,USER800441,12.8422,99.5911,4.0,5.0,1000.0,700.0,ebird,val,Cyornis_glaucicomans_Unknown_206014701.png,1000,700
206017991,https://macaulaylibrary.org/asset/206017991,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",Temnurus temnurus,Ratchet-tailed Treepie,species,rattre2,20543,S65190613,"Forests of central Laos, n Vietnam and Hainan",,,Unknown,Unknown,USER800441,16.1945,107.8531,7.0,3.857142857,700.0,700.0,ebird,train,Temnurus_temnurus_Unknown_206017991.png,700,700
206018281,https://macaulaylibrary.org/asset/206018281,Passeriformes,Monarchidae (Monarch Flycatchers),Monarch Flycatchers,Myiagra vanikorensis,Vanikoro Flycatcher,species,vanfly1,20063,S65190722,,,,,,USER800441,-19.0457,178.1621,5.0,5.0,1000.0,700.0,ebird,train,Myiagra_vanikorensis_Unknown_206018281.png,1000,700
206018641,https://macaulaylibrary.org/asset/206018641,Psittaciformes,Psittaculidae (Old World Parrots),"Parrots, Parakeets, and Allies",Phigys solitarius,Collared Lory,species,collor1,11955,S65190731,Coastal lowland forests of Fiji Islands,,,,,USER800441,-18.058,178.4575,10.0,4.6,700.0,700.0,ebird,val,Phigys_solitarius_Unknown_206018641.png,700,700
206018711,https://macaulaylibrary.org/asset/206018711,Passeriformes,"Artamidae (Woodswallows, Bellmagpies, and Allies)",Woodswallows,Artamus mentalis,Fiji Woodswallow,species,fijwoo1,18852,S65190732,N Fiji (Yasawa and Viti Levu to Taveuni and Qamea),,,Unknown,Unknown,USER800441,-18.058,178.4575,6.0,4.833333333,700.0,700.0,ebird,train,Artamus_mentalis_Unknown_206018711.png,700,700
206019081,https://macaulaylibrary.org/asset/206019081,Strigiformes,Strigidae (Owls),Owls,Pseudoscops grammicus,Jamaican Owl,species,jamowl1,8768,S65187280,Woodlands of Jamaica,,,Unknown,Unknown,USER800441,18.429,-77.9415,7.0,4.857142857,736.0,700.0,ebird,train,Pseudoscops_grammicus_Unknown_206019081.png,736,700
206020871,https://macaulaylibrary.org/asset/206020871,Passeriformes,Emberizidae (Old World Buntings),Old World Buntings,Emberiza sahari,House Bunting,species,houbun3,31538,S65190674,"Morocco east to nw Libya, s to Senegal, s Mali, Niger and ne Chad",,,Unknown,Unknown,USER800441,33.5254,-7.5682,5.0,5.0,1000.0,700.0,ebird,val,Emberiza_sahari_Unknown_206020871.png,1000,700
206021141,https://macaulaylibrary.org/asset/206021141,Passeriformes,"Paridae (Tits, Chickadees, and Titmice)","Tits, Chickadees, and Titmice",Sittiparus owstoni,Owston's Tit,species,vartit4,21085,S65190048,"S Izu Islands (Miyake-jima, Mikura-jima and Hachijo-jima)",,,,,USER800441,34.0523,139.5268,4.0,5.0,1000.0,700.0,ebird,train,Sittiparus_owstoni_Unknown_206021141.png,1000,700
206021631,https://macaulaylibrary.org/asset/206021631,Passeriformes,Campephagidae (Cuckooshrikes),Cuckooshrikes,Lalage polioptera,Indochinese Cuckooshrike,species,indcus1,18027,S65190519,,,,,,USER800441,11.9654,108.4419,4.0,4.0,1000.0,700.0,ebird,train,Lalage_polioptera_Unknown_206021631.png,1000,700
206021671,https://macaulaylibrary.org/asset/206021671,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)","Finches, Euphonias, and Allies",Chloris monguilloti,Vietnamese Greenfinch,species,viegre2,31126,S65190518,S Vietnam (Langbian Plateau),,,Unknown,Unknown,USER800441,11.951,108.4423,5.0,5.0,894.0,700.0,ebird,train,Chloris_monguilloti_Unknown_206021671.png,894,700
206022611,https://macaulaylibrary.org/asset/206022611,Passeriformes,Leiothrichidae (Laughingthrushes and Allies),Laughingthrushes and Allies,Turdoides fulva,Fulvous Chatterer,species,fulcha1,25399,S65190676,,,,Unknown,Unknown,USER800441,23.1265,-14.9881,6.0,4.833333333,1000.0,700.0,ebird,train,Turdoides_fulva_Unknown_206022611.png,1000,700
206023051,https://macaulaylibrary.org/asset/206023051,Passeriformes,Turdidae (Thrushes and Allies),Thrushes,Turdus celaenops,Izu Thrush,species,izuthr1,27577,S65190050,Izu Islands and Yakushima (Ryukyu Islands),,,,,USER800441,34.0523,139.5268,6.0,4.333333333,1000.0,700.0,ebird,train,Turdus_celaenops_Unknown_206023051.png,1000,700
206023941,https://macaulaylibrary.org/asset/206023941,Passeriformes,Estrildidae (Waxbills and Allies),Estrildids,Erythrura pealii,Fiji Parrotfinch,species,fijpar1,30103,S65190734,"Fiji (Kadavu, Viti Levu, Vanua Levu and Taveuni)",,,Unknown,Unknown,USER800441,-18.0964,178.1685,5.0,5.0,700.0,700.0,ebird,train,Erythrura_pealii_Unknown_206023941.png,700,700
206024071,https://macaulaylibrary.org/asset/206024071,Passeriformes,Estrildidae (Waxbills and Allies),Estrildids,Erythrura cyaneovirens,Red-headed Parrotfinch,species,rehpar1,30104,S65190740,,,,Unknown,Unknown,USER800441,-13.8812,-171.8238,5.0,4.0,1000.0,700.0,ebird,train,Erythrura_cyaneovirens_Unknown_206024071.png,1000,700
206024261,https://macaulaylibrary.org/asset/206024261,Passeriformes,Pellorneidae (Ground Babblers and Allies),Ground Babblers and Allies,Illadopsis cleaveri,Blackcap Illadopsis,species,blaill1,25166,S65188781,,,,,,USER800441,5.2742,8.947,4.0,3.0,1600.0,900.0,ebird,train,Illadopsis_cleaveri_Unknown_206024261.png,1200,675
206024271,https://macaulaylibrary.org/asset/206024271,Passeriformes,Pycnonotidae (Bulbuls),Bulbuls,Phyllastrephus fulviventris,Pale-olive Greenbul,species,paogre1,23417,S65190451,"Riparian vegetation of extreme w Democratic Republic of the Congo, Cabinda and w Angola",,,Unknown,Unknown,USER800441,-15.0536,13.1095,4.0,4.0,1000.0,700.0,ebird,train,Phyllastrephus_fulviventris_Unknown_206024271.png,1000,700
206024331,https://macaulaylibrary.org/asset/206024331,Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Sylviid Warblers,Sylvia melanothorax,Cyprus Warbler,species,cypwar1,24324,S65190774,Arid scrub of Cyprus; winters to Near East and ne Egypt,,,Unknown,Unknown,USER800441,34.7257,32.5547,6.0,5.0,1000.0,700.0,ebird,train,Sylvia_melanothorax_Unknown_206024331.png,1000,700
206025011,https://macaulaylibrary.org/asset/206025011,Passeriformes,Locustellidae (Grassbirds and Allies),Grassbirds and Allies,Locustella pryeri,Marsh Grassbird,species,margra1,22912,S65190138,,,,Unknown,Unknown,USER800441,35.8656,140.6199,5.0,3.8,1000.0,700.0,ebird,train,Locustella_pryeri_Unknown_206025011.png,1000,700
206026491,https://macaulaylibrary.org/asset/206026491,Passeriformes,Muscicapidae (Old World Flycatchers),Old World Flycatchers,Myophonus insularis,Taiwan Whistling-Thrush,species,fowthr1,28288,S65190786,Mountain streams of Taiwan,,,Unknown,Unknown,USER800441,24.2423,120.9433,4.0,5.0,1000.0,700.0,ebird,train,Myophonus_insularis_Unknown_206026491.png,1000,700
206027211,https://macaulaylibrary.org/asset/206027211,Passeriformes,Dicruridae (Drongos),Drongos,Dicrurus modestus,Velvet-mantled Drongo,species,vemdro6,19528,S65188234,,,,Unknown,Unknown,USER800441,4.97,8.9094,5.0,3.0,1000.0,715.0,ebird,train,Dicrurus_modestus_Unknown_206027211.png,1000,715
206027311,https://macaulaylibrary.org/asset/206027311,Passeriformes,Macrosphenidae (African Warblers),African Warblers,Pholidornis rushiae,Tit-hylia,species,tithyl1,21953,S65188779,,,,Unknown,Unknown,USER800441,4.0126,9.2026,4.0,4.0,1000.0,677.0,ebird,train,Pholidornis_rushiae_Unknown_206027311.png,1000,677
206027471,https://macaulaylibrary.org/asset/206027471,Psittaciformes,Psittacidae (New World and African Parrots),"Parrots, Parakeets, and Allies",Amazona dufresniana,Blue-cheeked Parrot,species,blcpar2,12262,S65186929,SE Venezuela (Gran Sabana) to the Guianas and (?) adj. Brazil,,,Unknown,Unknown,USER800441,4.4714,-61.5883,4.0,5.0,1000.0,672.0,ebird,train,Amazona_dufresniana_Unknown_206027471.png,1000,672
206028281,https://macaulaylibrary.org/asset/206028281,Passeriformes,Hirundinidae (Swallows),Martins and Swallows,Petrochelidon preussi,Preuss's Swallow,species,preswa2,23234,S65188703,"Guinea-Bissau, Sierra Leone and Mali to Cameroon and ne Democratic Republic of the Congo",,,Unknown,Unknown,USER800441,3.5847,9.8135,4.0,5.0,1000.0,724.0,ebird,train,Petrochelidon_preussi_Unknown_206028281.png,1000,724
206028311,https://macaulaylibrary.org/asset/206028311,Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticolas and Allies,Cisticola anonymus,Chattering Cisticola,species,chacis1,22404,S65188703,"Nigeria to Cameroon, Gabon, Congo, Democratic Republic of the Congo and nw Angola",,,Unknown,Unknown,USER800441,3.5847,9.8135,4.0,4.0,1000.0,775.0,ebird,train,Cisticola_anonymus_Unknown_206028311.png,1000,775
206028481,https://macaulaylibrary.org/asset/206028481,Passeriformes,Pycnonotidae (Bulbuls),Bulbuls,Bleda notatus notatus,Lesser Bristlebill (Brown-eyed),group (monotypic),lesbri1,23328,S65188780,SE Nigeria to Central African Republic; Bioko,,,Unknown,Unknown,USER800441,5.2742,8.947,4.0,4.0,1000.0,658.0,ebird,test,Bleda_notatus_notatus_Unknown_206028481.png,1000,658
206028521,https://macaulaylibrary.org/asset/206028521,Passeriformes,Locustellidae (Grassbirds and Allies),Grassbirds and Allies,Bradypterus bangwaensis,Bangwa Warbler,species,banscw1,22868,S65188239,E Nigeria (Obudu Plateau) and adjacent s Cameroon,,,Unknown,Unknown,USER800441,6.0969,10.47,4.0,4.0,1000.0,751.0,ebird,train,Bradypterus_bangwaensis_Unknown_206028521.png,1000,751
206029071,https://macaulaylibrary.org/asset/206029071,Caprimulgiformes,Apodidae (Swifts),Swifts,Streptoprocne biscutata,Biscutate Swift,species,bisswi1,3730,S65188896,,,,Unknown,Unknown,USER800441,-12.5706,-42.3317,5.0,4.2,1000.0,750.0,ebird,train,Streptoprocne_biscutata_Unknown_206029071.png,1000,750
206029341,https://macaulaylibrary.org/asset/206029341,Suliformes,Phalacrocoracidae (Cormorants and Shags),Cormorants and Anhingas,Microcarbo coronatus,Crowned Cormorant,species,crocor1,6955,S65188384,Coastal sw Africa (Angola to South Africa),,,Unknown,Unknown,USER800441,-34.1584,18.387,,,1000.0,721.0,ebird,val,Microcarbo_coronatus_Unknown_206029341.png,1000,721
206029871,https://macaulaylibrary.org/asset/206029871,Passeriformes,Thraupidae (Tanagers and Allies),Tanagers and Allies,Sicalis columbiana,Orange-fronted Yellow-Finch,species,ofyfin1,34126,S65186915,,,,,,USER800441,7.4272,-69.3258,4.0,4.0,1000.0,776.0,ebird,train,Sicalis_columbiana_Unknown_206029871.png,1000,776
206030381,https://macaulaylibrary.org/asset/206030381,Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)","Vultures, Hawks, and Allies",Micronisus gabar,Gabar Goshawk,species,gabgos2,7615,S65188462,,,,Unknown,Unknown,USER800441,-25.9589,20.422,4.0,5.0,1000.0,684.0,ebird,train,Micronisus_gabar_Unknown_206030381.png,1000,684
206031011,https://macaulaylibrary.org/asset/206031011,Passeriformes,Turdidae (Thrushes and Allies),Thrushes,Cichlopsis leucogenys gularis,Rufous-brown Solitaire (Guianan),group (monotypic),rubsol4,27255,S65186922,Tepuis of se Venezuela (Bolï¿½var) and adjacent Guyana,,,Unknown,Unknown,USER800441,6.087,-61.3993,4.0,4.0,1000.0,771.0,ebird,train,Cichlopsis_leucogenys_gularis_Unknown_206031011.png,1000,771
206033461,https://macaulaylibrary.org/asset/206033461,Caprimulgiformes,Trochilidae (Hummingbirds),Hummingbirds,Thalurania watertonii,Long-tailed Woodnymph,species,lotwoo2,4844,S65188949,Coastal e Brazil (e Parï¿½ to Pernambuco and Bahia),,,Unknown,Unknown,USER800441,-9.1734,-35.9958,5.0,4.0,1000.0,750.0,ebird,train,Thalurania_watertonii_Unknown_206033461.png,1000,750
206033541,https://macaulaylibrary.org/asset/206033541,Passeriformes,Thamnophilidae (Typical Antbirds),Antbirds,Drymophila ochropyga,Ochre-rumped Antbird,species,ocrant1,13170,S65188903,"SE Brazil (se Bahia to Espï¿½rito Santo, Minas Gerais, Sï¿½o Paulo)",,,Unknown,Unknown,USER800441,-14.365,-40.2073,6.0,4.833333333,1000.0,725.0,ebird,train,Drymophila_ochropyga_Unknown_206033541.png,1000,725
